Gene	logFC	P.Value	nes	pval	Eigen_centrality	Eigen_directed_centrality	Eigen_reverse_centrality	Page_rank	page_rank_directed	Page_rank_reverse	TF
EPHX4	0.214535876687151	0.0513439400909071	0	1	0	0	0	0	0	0	FALSE
EPM2A	-0.273869255299116	0.120961004646541	0	1	0	0	0	0	0	0	FALSE
EPM2AIP1	-0.025186599987423	0.681964147498073	0	1	0	0	0	0	0	0	FALSE
EPN1	0.0509560771174415	0.562021168639956	0	1	0	0	0	0	0	0	FALSE
EPN2-AS1	-0.146209103750811	0.0222817089662555	0	1	0	0	0	0	0	0	FALSE
EPN2-IT1; EPN2	0.0460577100295305	0.751585865163972	0	1	0	0	0	0	0	0	FALSE
EPN3	0.166138795244517	0.0281442928527466	0	1	0	0	0	0	0	0	FALSE
EPO	0.0502794921184799	0.654026998524548	0	1	0	0	0	0	0	0	FALSE
EPOR	-0.0547136455018499	0.830990941826231	0	1	0	0	0	0	0	0	FALSE
EPOR; RGL3	-0.0513737641709113	0.53072277199856	0	1	0	0	0	0	0	0	FALSE
EPPIN; EPPIN-WFDC6	-0.382115959160447	0.163949428947101	0	1	0	0	0	0	0	0	FALSE
EPPK1	0.220962197308995	0.405299983561134	0	1	0	0	0	0	0	0	FALSE
EPRS	-0.0412692128727845	0.598490091600323	0	1	0	0	0	0	0	0	FALSE
EPS15	-0.0559093451682187	0.831446699369746	0	1	0	0	0	0	0	0	FALSE
EPS15L1	-0.157014019917889	0.461183197196182	0	1	0	0	0	0	0	0	FALSE
EPS8	0.0962900364023866	0.589606131876094	0	1	0	0	0	0	0	0	FALSE
EPS8L1	-0.319860784528124	0.013514319150945	0	1	0	0	0	0	0	0	FALSE
EPS8L2	0.00355316237857561	0.983016938570021	0	1	0	0	0	0	0	0	FALSE
EPS8L3	0.09623251783648	0.148302762812819	0	1	0	0	0	0	0	0	FALSE
EPSTI1	0.184432061313502	0.287458284584758	0	1	0	0	0	0	0	0	FALSE
EPT1	-0.0238915176169008	0.775527352762163	0	1	0	0	0	0	0	0	FALSE
EPX	-0.14767243174174	0.401247671623809	0	1	0	0	0	0	0	0	FALSE
EPYC	-0.353112547995133	0.0433720880741065	0	1	0	0	0	0	0	0	FALSE
EQTN	-0.1437679229994	0.0905897258006871	0	1	0	0	0	0	0	0	FALSE
ERAL1	0.0414358681685396	0.523219204227555	0	1	0	0	0	0	0	0	FALSE
ERAP1	0.109624392879038	0.624031247158269	0	1	0	0	0	0	0	0	FALSE
ERAP2	0.212615705248481	0.0289531924842635	0	1	0	0	0	0	0	0	FALSE
ERBB2	0.0455239512107255	0.655996189568939	0	1	0	0	0	0	0	0	FALSE
ERBB2IP	-0.041846962039531	0.869828020277795	0	1	0	0	0	0	0	0	FALSE
ERBB3	-0.198587472350301	0.508295156719269	0	1	0	0	0	0	0	0	FALSE
ERBB4	-0.0581356924443095	0.777767714654116	0	1	0	0	0	0	0	0	FALSE
ERC1	0.011878017252128	0.83515752217083	0	1	0	0	0	0	0	0	FALSE
ERC2	0.235123239611522	0.377327058567015	0	1	0	0	0	0	0	0	FALSE
ERC2-IT1	0.245975433172678	0.467528534809695	0	1	0	0	0	0	0	0	FALSE
ERCC1	-0.462942211417176	0.00967639140657207	0	1	0	0	0	0	0	0	FALSE
ERCC2	-0.352335647028425	0.000232469857370777	0	1	0	0	0	0	0	0	FALSE
ERCC3	0.117237108914203	0.573580329587515	0	1	0	0	0	0	0	0	FALSE
ERCC4	0.108184011524073	0.65001910174522	0	1	0	0	0	0	0	0	FALSE
ERCC5	-0.118478716926058	0.399280459988468	0	1	0	0	0	0	0	0	FALSE
ERCC6	-0.102429998023147	0.617654689030882	0	1	0	0	0	0	0	0	FALSE
ERCC6-PGBD3; ERCC6; PGBD3	0.210867706057233	0.0652580401636136	0	1	0	0	0	0	0	0	FALSE
ERCC6L	-0.197777324387471	0.0873366315985984	0	1	0	0	0	0	0	0	FALSE
ERCC6L2	0.0281366419329014	0.710951028528977	0	1	0	0	0	0	0	0	FALSE
ERCC8	0.14571256465097	0.0355242642292005	0	1	0	0	0	0	0	0	FALSE
EREG	0.00693080068264429	0.932450279882834	0	1	0	0	0	0	0	0	FALSE
ERF	0.30662693788919	0.000822921774905297	0	1	0	0	0	0	0	0	FALSE
ERG	0.0809282438425578	0.183469922122961	-0.417185895719864	0.676542440844731	0	0	0	0	0	0	TRUE
ERGIC1	0.334704175687004	0.0337061290952312	0	1	0	0	0	0	0	0	FALSE
ERGIC2	0.266674906484038	0.302534475706681	0	1	0	0	0	0	0	0	FALSE
ERGIC3	-0.315782301075442	0.15586492137533	0	1	0	0	0	0	0	0	FALSE
ERH	0.0289833691727868	0.700328333200888	0	1	0	0	0	0	0	0	FALSE
ERI1	-0.487941216541021	0.206136635862892	0	1	0	0	0	0	0	0	FALSE
ERI2	-0.118367791473773	0.203227633573674	0	1	0	0	0	0	0	0	FALSE
ERI3	0.0956053418281986	0.752877348158443	0	1	0	0	0	0	0	0	FALSE
ERICH1	0.0501169663154004	0.76465718707552	0	1	0	0	0	0	0	0	FALSE
ERICH1-AS1	0.252966254457871	0.00117484114362314	0	1	0	0	0	0	0	0	FALSE
ERICH3	-0.179567321734618	0.228358124847833	0	1	0	0	0	0	0	0	FALSE
ERICH3-AS1	0.100379653345868	0.737189883778702	0	1	0	0	0	0	0	0	FALSE
ERICH4	0.00853319612076309	0.944006276120129	0	1	0	0	0	0	0	0	FALSE
ERICH5	-0.0770065785840828	0.203512366113198	0	1	0	0	0	0	0	0	FALSE
ERICH6	0.407959939648864	0.283919949905684	0	1	0	0	0	0	0	0	FALSE
ERLEC1	-0.148923584892947	0.582495872904004	0	1	0	0	0	0	0	0	FALSE
ERLIN1	0.142890171652499	0.148167664418982	0	1	0	0	0	0	0	0	FALSE
ERLIN2	0.389660711727295	0.0395488034920163	0	1	0	0	0	0	0	0	FALSE
ERMAP	0.448313070223143	0.179513691947745	0	1	0	0	0	0	0	0	FALSE
ERMARD	0.233362271023891	0.109431111495503	0	1	0	0	0	0	0	0	FALSE
ERMN	0.133405339383585	0.180647873704957	0	1	0	0	0	0	0	0	FALSE
ERMP1	0.411952892347753	0.0427079612098269	0	1	0	0	0	0	0	0	FALSE
ERN1	-0.400612478299777	0.142039053271692	0	1	0	0	0	0	0	0	FALSE
ERN2	-0.0062895407779805	0.977623663740502	0	1	0	0	0	0	0	0	FALSE
ERO1A	0.126346563774287	0.579126444488581	0	1	0	0	0	0	0	0	FALSE
ERO1B	0.679701097465831	0.0356996711233877	0	1	0	0	0	0	0	0	FALSE
ERP27	0.0273546288641136	0.793823620227552	0	1	0	0	0	0	0	0	FALSE
ERP29	-0.0478208019663358	0.65478424699733	0	1	0	0	0	0	0	0	FALSE
ERP44	-0.131431461486507	0.304199913719998	0	1	0	0	0	0	0	0	FALSE
ERRFI1	-0.11366145123414	0.209954782992762	0	1	0	0	0	0	0	0	FALSE
ERV3-1	0.0208323903405359	0.831706435092096	0	1	0	0	0	0	0	0	FALSE
ERV3-2	0.168952055118162	0.076417039472985	0	1	0	0	0	0	0	0	FALSE
ERV9-1	0.0115195751653638	0.964211414127182	0	1	0	0	0	0	0	0	FALSE
ERVFH21-1	-0.308872549791702	0.022607269619906	0	1	0	0	0	0	0	0	FALSE
ERVFRD-1	-0.193941801463124	0.314155475182344	0	1	0	0	0	0	0	0	FALSE
ERVH-1	0.0296090678035306	0.747343656360413	0	1	0	0	0	0	0	0	FALSE
ERVH-3	-0.07825309098099	0.428346224497548	0	1	0	0	0	0	0	0	FALSE
ERVH-4	-0.101988320677846	0.76970126091789	0	1	0	0	0	0	0	0	FALSE
ERVH-6	0.456846120181617	0.0361583421136381	0	1	0	0	0	0	0	0	FALSE
ERVH48-1	0.104868955398871	0.43757495367869	0	1	0	0	0	0	0	0	FALSE
ERVK13-1	-1.17523572738542	0.000681584122380655	0	1	0	0	0	0	0	0	FALSE
ERVK3-1; ZNF8	0.00792130841633787	0.961225638286469	0	1	0	0	0	0	0	0	FALSE
ERVK3-2	0.18258323951775	0.587582066382823	0	1	0	0	0	0	0	0	FALSE
ERVMER34-1	-0.0204367495760156	0.756931204445415	0	1	0	0	0	0	0	0	FALSE
ERVMER61-1	0.0642665640915178	0.724523980227491	0	1	0	0	0	0	0	0	FALSE
ERVV-1	0.208313444442386	0.0467499653610553	0	1	0	0	0	0	0	0	FALSE
ERVW-1	-0.64571330433586	0.0817610631196392	0	1	0	0	0	0	0	0	FALSE
ESAM	0.117422137097182	0.175993597877412	0	1	0	0	0	0	0	0	FALSE
ESCO1	0.0890152782217147	0.718635050303219	0	1	0	0	0	0	0	0	FALSE
ESCO2	0.307171482931253	0.0021914476723465	0	1	0	0	0	0	0	0	FALSE
ESD	-0.166871805933773	0.581636910479638	0	1	0	0	0	0	0	0	FALSE
ESF1	-0.154133461535245	0.148384108152855	0	1	0	0	0	0	0	0	FALSE
ESM1	-0.676313581634931	0.051098662268816	0	1	0	0	0	0	0	0	FALSE
ESPL1	0.0647818286912276	0.371545141966058	0	1	0	0	0	0	0	0	FALSE
ESPN	-0.165085113861776	0.043622663584277	0	1	0	0	0	0	0	0	FALSE
ESPN; ESPNP	-0.182261013776497	0.154061145531966	0	1	0	0	0	0	0	0	FALSE
ESPNL	0.175108252868279	0.121276972220231	0	1	0	0	0	0	0	0	FALSE
ESR1	0.0886672602254224	0.734367448180377	-0.178731523953044	0.858148515194973	0	0	0	0	0	0	TRUE
ESR2	0.0530464930211227	0.52297430873005	-0.309726569671848	0.756768895999985	0	0	0	0	0	0	TRUE
ESRG; MIR4454	0.0461908881947931	0.850487080121282	0	1	0	0	0	0	0	0	FALSE
ESRP1	-0.810133580928226	0.0949469286723649	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
ESRP2; MIR6773	0.135823906969922	0.508422485204929	0	1	0	0	0	0	0	0	FALSE
ESRRA	-0.0110015558171819	0.921283717876943	0	1	0	0	0	0	0	0	FALSE
ESRRB	-0.055316826125454	0.704409546386296	0	1	0	0	0	0	0	0	FALSE
ESRRG	0.00925144770245812	0.934960789476402	0	1	0	0	0	0	0	0	FALSE
ESX1	0.0901496013888945	0.209257195871652	0	1	0	0	0	0	0	0	FALSE
ESYT1	-0.0182173398088918	0.932198091414893	0	1	0	0	0	0	0	0	FALSE
ESYT2	-0.24103406874166	0.0259045491032276	0	1	0	0	0	0	0	0	FALSE
ESYT3	-0.136134161718412	0.473170958756782	0	1	0	0	0	0	0	0	FALSE
ETAA1	0.133224481334969	0.433427524927253	0	1	0	0	0	0	0	0	FALSE
ETF1	0.133637744198532	0.248951089979393	0	1	0	0	0	0	0	0	FALSE
ETFA	0.255497487240514	0.0182204722695103	0	1	0	0	0	0	0	0	FALSE
ETFB	0.0762506543544852	0.820206305626493	0	1	0	0	0	0	0	0	FALSE
ETFDH	-0.518887835672319	0.0655147444130925	0	1	0	0	0	0	0	0	FALSE
ETHE1	0.34762227297682	0.272238180003931	0	1	0	0	0	0	0	0	FALSE
ETNK1	-0.0569805896032722	0.647739995325973	0	1	0	0	0	0	0	0	FALSE
ETNK2	-0.294631739575237	0.311191685703308	0	1	0	0	0	0	0	0	FALSE
ETNPPL	0.372778489622182	0.245519192934793	0	1	0	0	0	0	0	0	FALSE
ETS1	-0.211765139807721	0.135690027201608	-0.364899779291533	0.715186219067103	0	0	0	0	0	0	TRUE
ETS2	-0.0435525070894807	0.633610431846305	-1.72699194638928	0.0841691098705371	0.01843955077729	5.73053908067031e-17	2.3863286644725e-16	0.0306367138530469	0.00469934073732051	0.0375472909627219	TRUE
ETV1	0.00947865668593506	0.943990780715713	0	1	0	0	0	0	0	0	FALSE
ETV2	-0.216515198439756	0.100443506428425	0	1	0	0	0	0	0	0	FALSE
ETV3	-0.140949643513153	0.342902831862343	0	1	0	0	0	0	0	0	FALSE
ETV4	-0.125555361496756	0.117401462700635	-1.58623975140875	0.112684933546305	0	0	0	0	0	0	TRUE
ETV5	-0.162075439356434	0.27083750740563	0	1	0	0	0	0	0	0	FALSE
ETV6	-0.38898897390983	0.0679519629893184	0	1	0	0	0	0	0	0	FALSE
ETV7	0.0440417569177818	0.659728043144225	0	1	0	0	0	0	0	0	FALSE
EVA1A	-0.0267413524083091	0.779985295248059	0	1	0	0	0	0	0	0	FALSE
EVA1B	-0.102826205314882	0.618602115005081	0	1	0	0	0	0	0	0	FALSE
EVA1C	-0.364295606149998	0.114066909959703	0	1	0	0	0	0	0	0	FALSE
EVC	-1.01348003005197	0.000184284316985772	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
EVC2	0.139531045797441	0.0728645174974081	0	1	0	0	0	0	0	0	FALSE
EVI2A	-0.108354060422773	0.486652480372239	0	1	0	0	0	0	0	0	FALSE
EVI2B	-0.205698056209559	0.38168968388005	0	1	0	0	0	0	0	0	FALSE
EVI5	0.096452411575802	0.720803227529794	0	1	0	0	0	0	0	0	FALSE
EVI5L	0.0626064048743997	0.824851350451816	0	1	0	0	0	0	0	0	FALSE
EVL	-0.224289287632539	0.33713491405524	0	1	0	0	0	0	0	0	FALSE
EVPL	-0.00577823269889954	0.947596645812262	0	1	0	0	0	0	0	0	FALSE
EVPLL	0.0220847584063542	0.795879193157318	0	1	0	0	0	0	0	0	FALSE
EVX1	-0.0923699665383801	0.567448070101673	0	1	0	0	0	0	0	0	FALSE
EWSAT1	0.125730760807542	0.200054618715602	0	1	0	0	0	0	0	0	FALSE
EWSR1	0.0624641901348939	0.659834392467446	0	1	0	0	0	0	0	0	FALSE
EXD1	-0.191216012785284	0.266319513037093	0	1	0	0	0	0	0	0	FALSE
EXD2	0.350196734367504	0.0247331565737914	0	1	0	0	0	0	0	0	FALSE
EXD3	-0.0677088280241254	0.45545848355816	0	1	0	0	0	0	0	0	FALSE
EXO1	0.138421432996669	0.295797000171381	0	1	0	0	0	0	0	0	FALSE
EXO5	0.0356081295456256	0.871757405503547	0	1	0	0	0	0	0	0	FALSE
EXOC1	-0.211827501029376	0.00899480058430124	0	1	0	0	0	0	0	0	FALSE
EXOC2	-0.0757090368938478	0.661477064395493	0	1	0	0	0	0	0	0	FALSE
EXOC3	0.0151456736944349	0.917641224502032	0	1	0	0	0	0	0	0	FALSE
EXOC3-AS1	-0.0418653862985563	0.519913929921	0	1	0	0	0	0	0	0	FALSE
EXOC3L1	-0.145967845800971	0.161596773309052	0	1	0	0	0	0	0	0	FALSE
EXOC3L2	-0.125859555302259	0.461357625979323	0	1	0	0	0	0	0	0	FALSE
EXOC3L4	-0.0507285142984872	0.591296957596159	0	1	0	0	0	0	0	0	FALSE
EXOC4	-0.177736516112845	0.215224895244693	0	1	0	0	0	0	0	0	FALSE
EXOC5	-0.0113873352373259	0.903323827289714	0	1	0	0	0	0	0	0	FALSE
EXOC6	0.207317541044759	0.429991670436157	0	1	0	0	0	0	0	0	FALSE
EXOC6B	0.13923364471163	0.0379157315535547	0	1	0	0	0	0	0	0	FALSE
EXOC7	0.193922871482961	0.303674981180137	0	1	0	0	0	0	0	0	FALSE
EXOC8	-0.166561614927118	0.493389051896807	0	1	0	0	0	0	0	0	FALSE
EXOG	-0.277850933864053	0.050019318631258	0	1	0	0	0	0	0	0	FALSE
EXOSC1	0.125512497060537	0.453323064397101	0	1	0	0	0	0	0	0	FALSE
EXOSC10	-0.211358624557802	0.0624527935395545	0	1	0	0	0	0	0	0	FALSE
EXOSC2	-0.09613648870451	0.585879432427391	0	1	0	0	0	0	0	0	FALSE
EXOSC3	0.150527035182885	0.0453626317277602	0	1	0	0	0	0	0	0	FALSE
EXOSC4	-0.206484320177543	0.404506090168002	0	1	0	0	0	0	0	0	FALSE
EXOSC5	0.441546630876053	0.0290542333761093	0	1	0	0	0	0	0	0	FALSE
EXOSC6	0.257133171864157	0.229747563851989	0	1	0	0	0	0	0	0	FALSE
EXOSC7	-0.153719961509522	0.307106659625933	0	1	0	0	0	0	0	0	FALSE
EXOSC8	0.145099477765223	0.561234126836633	0	1	0	0	0	0	0	0	FALSE
EXOSC9	0.311542119200322	0.122170753328954	0	1	0	0	0	0	0	0	FALSE
EXPH5	-0.138890701735042	0.443989080037683	0	1	0	0	0	0	0	0	FALSE
EXT1	0.0350908980725286	0.715884720606121	0	1	0	0	0	0	0	0	FALSE
EXT2	0.206748794394519	0.39615692962661	0	1	0	0	0	0	0	0	FALSE
EXTL1	-0.00139991346306845	0.996492151413841	0	1	0	0	0	0	0	0	FALSE
EXTL2	0.65729401984335	0.015016427497677	0	1	0	0	0	0	0	0	FALSE
EXTL3	0.211387466676792	0.204264793492969	0	1	0	0	0	0	0	0	FALSE
EXTL3-AS1	0.187941691575503	0.0185289472687606	0	1	0	0	0	0	0	0	FALSE
EYA1	0.0109244269933697	0.922777755989414	0	1	0	0	0	0	0	0	FALSE
EYA2	-0.166192307751962	0.608672474408583	0	1	0	0	0	0	0	0	FALSE
EYA3	0.126587626242056	0.316599670499017	0	1	0	0	0	0	0	0	FALSE
EYA4	-0.0025178303117368	0.973221447390504	0	1	0	0	0	0	0	0	FALSE
EYS	-0.0500911795346948	0.512718640307466	0	1	0	0	0	0	0	0	FALSE
EZH1	0.0255690127932781	0.919395448237832	0	1	0	0	0	0	0	0	FALSE
EZH2	-0.175513303377582	0.304201338008472	0	1	0	0	0	0	0	0	FALSE
EZR	-0.0210882010155489	0.927509984100498	0	1	0	0	0	0	0	0	FALSE
F10	0.185668532628876	0.193878894018083	0	1	0	0	0	0	0	0	FALSE
F11	-0.0734093452483835	0.488664687081892	0	1	0	0	0	0	0	0	FALSE
F11-AS1	-0.192569478932695	0.0858867523934732	0	1	0	0	0	0	0	0	FALSE
F11R	0.0102833207821345	0.857075434431618	0	1	0	0	0	0	0	0	FALSE
F12	-0.123658002128592	0.668815915600637	0	1	0	0	0	0	0	0	FALSE
F13A1	0.157538170790381	0.539673789926528	0	1	0	0	0	0	0	0	FALSE
F13B	-0.0767372457329938	0.771137913780911	0	1	0	0	0	0	0	0	FALSE
F2	0.43836043577333	0.0568175751191913	0	1	0	0	0	0	0	0	FALSE
F2R	-0.100945979670801	0.167163165827204	0	1	0	0	0	0	0	0	FALSE
F2RL1	-0.0641595544212847	0.787103754055772	0	1	0	0	0	0	0	0	FALSE
F2RL2	-0.100851309464555	0.75814943940214	0	1	0	0	0	0	0	0	FALSE
F2RL3	-0.224392168413369	0.286877193443592	0	1	0	0	0	0	0	0	FALSE
F3	-0.0538851210558926	0.482435281630882	0	1	0	0	0	0	0	0	FALSE
F5	0.0516148380612305	0.810584602003811	0	1	0	0	0	0	0	0	FALSE
F7	-0.112595745854502	0.492359825462147	0	1	0	0	0	0	0	0	FALSE
F8	0.241768039695436	0.121737249716474	0	1	0	0	0	0	0	0	FALSE
F8A3; F8A2; F8A1	0.282422880288434	0.0540485585332896	0	1	0	0	0	0	0	0	FALSE
F9	-0.0353547479836361	0.906640761865146	0	1	0	0	0	0	0	0	FALSE
FA2H	0.0166397966110514	0.818057645320456	0	1	0	0	0	0	0	0	FALSE
FAAH	0.223871133519289	0.000374771960377619	0	1	0	0	0	0	0	0	FALSE
FAAH2	0.0840888743269766	0.611625603753237	0	1	0	0	0	0	0	0	FALSE
FAAP100	0.484967894005847	0.0502106712753547	0	1	0	0	0	0	0	0	FALSE
FAAP20	-0.0324142641251406	0.764782693121126	0	1	0	0	0	0	0	0	FALSE
FAAP24	0.236094550933569	0.132505954417415	0	1	0	0	0	0	0	0	FALSE
FABP1	0.356371768114387	0.215071409958037	0	1	0	0	0	0	0	0	FALSE
FABP2	0.128335257317197	0.427822019583493	0	1	0	0	0	0	0	0	FALSE
FABP3	0.24120839504624	0.00126485250616834	0	1	0	0	0	0	0	0	FALSE
FABP4	0.0281911543022775	0.8754895958794	0	1	0	0	0	0	0	0	FALSE
FABP5	-0.0832540271392763	0.741601994057657	0	1	0	0	0	0	0	0	FALSE
FABP6	-0.461078545699813	0.157751471651919	0	1	0	0	0	0	0	0	FALSE
FABP7	-0.168965884502789	0.0168075987719001	0	1	0	0	0	0	0	0	FALSE
FADD	0.125250443898649	0.618121903875536	0	1	0	0	0	0	0	0	FALSE
FADS1; MIR1908	-0.204371828225222	0.431514428992277	0	1	0	0	0	0	0	0	FALSE
FADS2	-0.202203529538998	0.0218456562099276	0	1	0	0	0	0	0	0	FALSE
FADS3	0.168947487000418	0.0910806295697028	0	1	0	0	0	0	0	0	FALSE
FAF1	0.0655591321858866	0.40950995984145	0	1	0	0	0	0	0	0	FALSE
FAF2	0.184660931274107	0.322533362673008	0	1	0	0	0	0	0	0	FALSE
FAH	0.0660966326654393	0.749839448577381	0	1	0	0	0	0	0	0	FALSE
FAHD1	0.427835026141371	0.0596977275548456	0	1	0	0	0	0	0	0	FALSE
FAHD2A	0.211835358623711	0.315907732878962	0	1	0	0	0	0	0	0	FALSE
FAHD2CP	0.228751586293757	0.00291384265963403	0	1	0	0	0	0	0	0	FALSE
FAHD2CP; FAHD2B; FAHD2A	-0.0151398720710496	0.870629341927192	0	1	0	0	0	0	0	0	FALSE
FAIM	-0.0684387018692241	0.313948732643849	0	1	0	0	0	0	0	0	FALSE
FAIM2	0.493007175300497	0.000114460635921375	0	1	0	0	0	0	0	0	FALSE
FAM101B	0.156761461580897	0.380643225986763	0	1	0	0	0	0	0	0	FALSE
FAM102A	-0.102089360678101	0.344137583830352	0	1	0	0	0	0	0	0	FALSE
FAM102B	0.162033345390823	0.107879937137678	0	1	0	0	0	0	0	0	FALSE
FAM103A1	-0.190018807954512	0.421592852696452	0	1	0	0	0	0	0	0	FALSE
FAM104A	0.0702539630068353	0.413025233131705	0	1	0	0	0	0	0	0	FALSE
FAM104B	-0.114343186051913	0.369181558176102	0	1	0	0	0	0	0	0	FALSE
FAM105A	-0.342833343101749	0.000207607530499376	0	1	0	0	0	0	0	0	FALSE
FAM106A	0.170272462176751	0.352492534411605	0	1	0	0	0	0	0	0	FALSE
FAM107A	-0.130594019509761	0.146076171484834	0	1	0	0	0	0	0	0	FALSE
FAM107B	0.134623262868892	0.0186251754339563	0	1	0	0	0	0	0	0	FALSE
FAM109A	-0.0239281146580534	0.749166199021988	0	1	0	0	0	0	0	0	FALSE
FAM109B	-0.353316346408838	0.216296518339314	0	1	0	0	0	0	0	0	FALSE
FAM110A	0.0431717005464547	0.653868772678247	0	1	0	0	0	0	0	0	FALSE
FAM110B	0.102277172533455	0.260195360015398	0	1	0	0	0	0	0	0	FALSE
FAM110C	0.126345490702219	0.249122205799773	0	1	0	0	0	0	0	0	FALSE
FAM110D	-0.111181155538069	0.752518695886028	0	1	0	0	0	0	0	0	FALSE
FAM111A	-0.129502546091007	0.144833606285749	0	1	0	0	0	0	0	0	FALSE
FAM111B	-0.0820598483694885	0.161976942568076	0	1	0	0	0	0	0	0	FALSE
FAM114A1	0.0735963279353724	0.350660724366104	0	1	0	0	0	0	0	0	FALSE
FAM114A2	0.180198815818972	0.622764035825352	0	1	0	0	0	0	0	0	FALSE
FAM117A	-0.132419596610392	0.0456418807392185	0	1	0	0	0	0	0	0	FALSE
FAM117B	0.0794876867810935	0.774096782486904	0	1	0	0	0	0	0	0	FALSE
FAM118A	-0.0972065758906879	0.325575938919745	0	1	0	0	0	0	0	0	FALSE
FAM118B	0.122745998051578	0.244560599372424	0	1	0	0	0	0	0	0	FALSE
FAM120A	-0.136902584781899	0.0621995075368322	0	1	0	0	0	0	0	0	FALSE
FAM120AOS	-0.118066235893314	0.65505357065715	0	1	0	0	0	0	0	0	FALSE
FAM120B	-0.0257559474424953	0.830932672794235	0	1	0	0	0	0	0	0	FALSE
FAM120C	0.0143403113913703	0.900174332322187	0	1	0	0	0	0	0	0	FALSE
FAM122A	-0.017362436012645	0.953396597740895	0	1	0	0	0	0	0	0	FALSE
FAM122B	-0.13400101741501	0.560475246765573	0	1	0	0	0	0	0	0	FALSE
FAM122C	-0.225647381119017	0.0431723164039515	0	1	0	0	0	0	0	0	FALSE
FAM124A	-0.168555852434339	0.0293090652028201	0	1	0	0	0	0	0	0	FALSE
FAM124B	-0.0580033787849725	0.462431082328414	0	1	0	0	0	0	0	0	FALSE
FAM126A	-0.216737855271647	0.538809683016472	0	1	0	0	0	0	0	0	FALSE
FAM126B	0.235440799522166	0.0243874571204273	0	1	0	0	0	0	0	0	FALSE
FAM127A	0.0263689271620986	0.896851384567027	0	1	0	0	0	0	0	0	FALSE
FAM127B	-0.118019446386937	0.65801363079145	0	1	0	0	0	0	0	0	FALSE
FAM129A	0.245977857522697	0.191443666899899	0	1	0	0	0	0	0	0	FALSE
FAM129B	-0.033064618006887	0.577766159244879	0	1	0	0	0	0	0	0	FALSE
FAM129C	-0.0303644221063234	0.901859112375473	0	1	0	0	0	0	0	0	FALSE
FAM131A	0.0670366876021795	0.289382925404216	0	1	0	0	0	0	0	0	FALSE
FAM131B	0.273325065819463	0.33436553400125	0	1	0	0	0	0	0	0	FALSE
FAM131C	0.171464504746595	0.480175020146139	0	1	0	0	0	0	0	0	FALSE
FAM132A	0.127625084834739	0.0801198893786794	0	1	0	0	0	0	0	0	FALSE
FAM132B	-0.162573816235875	0.105041783335228	0	1	0	0	0	0	0	0	FALSE
FAM133A	0.102653423934916	0.414017051318748	0	1	0	0	0	0	0	0	FALSE
FAM133B; FAM133DP	-0.0249712521685568	0.880369536077255	0	1	0	0	0	0	0	0	FALSE
FAM134A	0.236749647077707	0.45797849140803	0	1	0	0	0	0	0	0	FALSE
FAM134B	-0.211687114159662	0.397662016529157	0	1	0	0	0	0	0	0	FALSE
FAM134C	0.174180876240104	0.00649745896710385	0	1	0	0	0	0	0	0	FALSE
FAM135A	0.506778361475717	0.130637120055684	0	1	0	0	0	0	0	0	FALSE
FAM135B	0.018609873160931	0.945730075190322	0	1	0	0	0	0	0	0	FALSE
FAM138D; FAM138E; FAM138C; FAM138A; FAM138B; FAM138F	0.0659742187312871	0.372812699853978	0	1	0	0	0	0	0	0	FALSE
FAM13A	-0.0719226318073103	0.766133685498721	0	1	0	0	0	0	0	0	FALSE
FAM13A-AS1	-0.292333252481956	0.111090076298841	0	1	0	0	0	0	0	0	FALSE
FAM13B	0.066052387937348	0.302562911142802	0	1	0	0	0	0	0	0	FALSE
FAM13C	0.130400685973094	0.133521504411711	0	1	0	0	0	0	0	0	FALSE
FAM149A	0.206403698413315	0.398429189394621	0	1	0	0	0	0	0	0	FALSE
FAM149B1	-0.0977793891727705	0.382407626362333	0	1	0	0	0	0	0	0	FALSE
FAM150B	0.0308525406186519	0.702312528785413	0	1	0	0	0	0	0	0	FALSE
FAM151A	-0.286963915947489	0.0108913093829544	0	1	0	0	0	0	0	0	FALSE
FAM153A	0.026774660814943	0.873373375279665	0	1	0	0	0	0	0	0	FALSE
FAM153A; FAM153B; LOC100507387	-0.104831864945826	0.242296366442282	0	1	0	0	0	0	0	0	FALSE
FAM155A	-0.119904095489161	0.55339881860472	0	1	0	0	0	0	0	0	FALSE
FAM155A-IT1	-0.183253494317462	0.0769620886373736	0	1	0	0	0	0	0	0	FALSE
FAM155B	0.261579326799359	0.103227392877904	0	1	0	0	0	0	0	0	FALSE
FAM156B; FAM156A	-0.194494632757292	0.359776705818623	0	1	0	0	0	0	0	0	FALSE
FAM159A	0.354744717543439	0.173282618906441	0	1	0	0	0	0	0	0	FALSE
FAM160A1	-0.175864372569096	0.65217811744157	0	1	0	0	0	0	0	0	FALSE
FAM160A2	0.672594313253822	0.000939843417064978	0	1	0	0	0	0	0	0	FALSE
FAM160B1	0.105292127344419	0.259730416872173	0	1	0	0	0	0	0	0	FALSE
FAM160B2	0.240178009223463	0.0242175991887006	0	1	0	0	0	0	0	0	FALSE
FAM161A	-0.145245267985215	0.410087110945357	0	1	0	0	0	0	0	0	FALSE
